Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
40921,982324,982324,10000,2026-01-07,2
40922,227715,227715,10000,2026-02-02,2
40923,942696,942696,10000,2026-02-12,2
40924,29386,29386,10000,2026-02-16,2
40925,51282,51282,10000,2026-02-08,2
40926,119076,119076,10000,2026-02-03,2
40927,879148,879148,10000,2026-02-15,2
40928,105136,105136,10000,2026-02-26,2
40929,764273,764273,10000,2026-01-11,2
40930,80447,80447,10000,2026-02-10,2
40931,425348,425348,10000,2026-01-22,2
40932,108182,108182,10000,2026-01-12,2
40933,308996,308996,10000,2026-01-24,2
40934,601583,601583,10000,2026-02-26,2
40935,422077,422077,10000,2026-01-17,2
40936,697235,697235,10000,2026-02-16,2
40937,932732,932732,10000,2026-02-25,2
40938,579883,579883,10000,2026-02-05,2
40939,392775,392775,10000,2026-02-16,2
40940,20395,20395,10000,2026-01-21,2
40941,954442,954442,10000,2026-01-11,2
40942,584068,584068,10000,2026-02-21,2
40943,262204,262204,10000,2026-01-03,2
40944,532066,532066,10000,2026-01-12,2
40945,243146,243146,10000,2026-02-23,2
40946,550726,550726,10000,2026-01-25,2
40947,750864,750864,10000,2026-02-16,2
40948,434347,434347,10000,2026-01-26,2
40949,890280,890280,10000,2026-02-09,2
40950,454234,454234,10000,2026-01-03,2
40951,312555,312555,10000,2026-01-24,2
40952,5275,5275,10000,2026-01-24,2
40953,515577,515577,10000,2026-01-03,2
40954,502713,502713,10000,2026-01-24,2
40955,354799,354799,10000,2026-01-24,2
40956,289377,289377,10000,2026-01-22,2
40957,509786,509786,10000,2026-01-20,2
40958,175789,175789,10000,2026-02-17,2
40959,625727,625727,10000,2026-01-18,2
40960,994805,994805,10000,2026-02-26,2
40961,216994,216994,10000,2026-01-20,2
40962,493808,493808,10000,2026-02-24,2
40963,1485,1485,10000,2026-02-18,2
40964,919311,919311,10000,2026-01-10,2
40965,227388,227388,10000,2026-02-03,2
40966,744060,744060,10000,2026-02-01,2
40967,131258,131258,10000,2026-01-17,2
40968,840326,840326,10000,2026-02-09,2
40969,779634,779634,10000,2026-02-25,2
40970,40897,40897,10000,2026-02-06,2
40971,360447,360447,10000,2026-02-17,2
40972,559842,559842,10000,2026-01-09,2
40973,949411,949411,10000,2026-01-12,2
40974,871087,871087,10000,2026-01-10,2
40975,896416,896416,10000,2026-01-07,2
40976,131906,131906,10000,2026-02-18,2
40977,313108,313108,10000,2026-02-16,2
40978,223478,223478,10000,2026-02-23,2
40979,396941,396941,10000,2026-01-02,2
40980,224639,224639,10000,2026-01-18,2
40981,372348,372348,10000,2026-01-23,2
40982,964969,964969,10000,2026-01-24,2
40983,355814,355814,10000,2026-01-09,2
40984,417885,417885,10000,2026-02-02,2
40985,806740,806740,10000,2026-02-28,2
40986,770336,770336,10000,2026-02-04,2
40987,960445,960445,10000,2026-02-21,2
40988,204317,204317,10000,2026-02-08,2
40989,448662,448662,10000,2026-01-11,2
40990,64022,64022,10000,2026-01-27,2
40991,924204,924204,10000,2026-01-03,2
40992,406196,406196,10000,2026-01-15,2
40993,953284,953284,10000,2026-02-17,2
40994,635118,635118,10000,2026-01-12,2
40995,681668,681668,10000,2026-01-20,2
40996,668723,668723,10000,2026-02-15,2
40997,159434,159434,10000,2026-01-01,2
40998,555064,555064,10000,2026-01-08,2
40999,173706,173706,10000,2026-01-11,2
41000,800617,800617,10000,2026-01-04,2
41001,396581,396581,10000,2026-02-18,2
41002,283019,283019,10000,2026-02-14,2
41003,778129,778129,10000,2026-02-14,2
41004,192500,192500,10000,2026-01-10,2
41005,538608,538608,10000,2026-02-11,2
41006,462684,462684,10000,2026-02-19,2
41007,193138,193138,10000,2026-01-08,2
41008,101889,101889,10000,2026-02-24,2
41009,869101,869101,10000,2026-01-03,2
41010,512295,512295,10000,2026-01-02,2
41011,427765,427765,10000,2026-02-21,2
41012,964105,964105,10000,2026-01-24,2
41013,188034,188034,10000,2026-02-24,2
41014,740691,740691,10000,2026-01-29,2
41015,965565,965565,10000,2026-02-22,2
41016,148024,148024,10000,2026-02-17,2
41017,231335,231335,10000,2026-01-18,2
41018,219105,219105,10000,2026-01-21,2
41019,398603,398603,10000,2026-02-19,2
41020,929013,929013,10000,2026-01-12,2
41021,345268,345268,10000,2026-02-27,2
41022,646687,646687,10000,2026-01-10,2
41023,239709,239709,10000,2026-02-21,2
41024,966850,966850,10000,2026-02-16,2
41025,733135,733135,10000,2026-02-05,2
41026,324966,324966,10000,2026-01-19,2
41027,379541,379541,10000,2026-01-17,2
41028,363301,363301,10000,2026-01-28,2
41029,22114,22114,10000,2026-01-03,2
41030,684070,684070,10000,2026-01-13,2
41031,711987,711987,10000,2026-01-24,2
41032,191342,191342,10000,2026-01-11,2
41033,775264,775264,10000,2026-02-03,2
41034,179577,179577,10000,2026-02-22,2
41035,824262,824262,10000,2026-01-02,2
41036,10530,10530,10000,2026-02-26,2
41037,159725,159725,10000,2026-02-07,2
41038,928148,928148,10000,2026-01-05,2
41039,871376,871376,10000,2026-02-13,2
41040,5246,5246,10000,2026-02-03,2
41041,898265,898265,10000,2026-01-01,2
41042,694296,694296,10000,2026-01-12,2
41043,277740,277740,10000,2026-01-04,2
41044,347896,347896,10000,2026-01-28,2
41045,330423,330423,10000,2026-01-21,2
41046,329577,329577,10000,2026-01-26,2
41047,379380,379380,10000,2026-02-26,2
41048,903702,903702,10000,2026-01-02,2
41049,531289,531289,10000,2026-02-28,2
41050,240112,240112,10000,2026-01-31,2
41051,954242,954242,10000,2026-02-17,2
41052,405606,405606,10000,2026-02-11,2
41053,598825,598825,10000,2026-01-21,2
41054,685548,685548,10000,2026-01-07,2
41055,883726,883726,10000,2026-01-21,2
41056,573965,573965,10000,2026-01-24,2
41057,971408,971408,10000,2026-01-24,2
41058,94922,94922,10000,2026-02-20,2
41059,134810,134810,10000,2026-01-13,2
41060,195707,195707,10000,2026-01-05,2
41061,389718,389718,10000,2026-02-09,2
41062,998669,998669,10000,2026-02-25,2
41063,248699,248699,10000,2026-01-15,2
41064,605836,605836,10000,2026-02-22,2
41065,13795,13795,10000,2026-01-19,2
41066,46506,46506,10000,2026-01-10,2
41067,455876,455876,10000,2026-01-14,2
41068,653007,653007,10000,2026-01-21,2
41069,602258,602258,10000,2026-02-08,2
41070,316195,316195,10000,2026-01-14,2
41071,690716,690716,10000,2026-02-02,2
41072,518796,518796,10000,2026-02-18,2
41073,592291,592291,10000,2026-01-28,2
41074,787650,787650,10000,2026-01-14,2
41075,318847,318847,10000,2026-02-14,2
41076,59272,59272,10000,2026-02-10,2
41077,73257,73257,10000,2026-01-07,2
41078,788116,788116,10000,2026-01-10,2
41079,40082,40082,10000,2026-01-14,2
41080,487396,487396,10000,2026-01-22,2
41081,690040,690040,10000,2026-01-01,2
41082,135623,135623,10000,2026-01-22,2
41083,71083,71083,10000,2026-01-12,2
41084,721509,721509,10000,2026-01-23,2
41085,111355,111355,10000,2026-02-04,2
41086,580847,580847,10000,2026-01-07,2
41087,625643,625643,10000,2026-01-31,2
41088,267129,267129,10000,2026-02-18,2
41089,205643,205643,10000,2026-02-08,2
41090,660153,660153,10000,2026-01-05,2
41091,965938,965938,10000,2026-01-05,2
41092,437068,437068,10000,2026-01-18,2
41093,203915,203915,10000,2026-01-20,2
41094,640949,640949,10000,2026-01-24,2
41095,21249,21249,10000,2026-02-27,2
41096,600196,600196,10000,2026-01-08,2
41097,280641,280641,10000,2026-02-20,2
41098,892327,892327,10000,2026-01-25,2
41099,953556,953556,10000,2026-02-08,2
41100,915790,915790,10000,2026-01-12,2
41101,294195,294195,10000,2026-01-29,2
41102,769927,769927,10000,2026-02-08,2
41103,295327,295327,10000,2026-02-28,2
41104,905131,905131,10000,2026-01-17,2
41105,8341,8341,10000,2026-01-07,2
41106,400242,400242,10000,2026-02-15,2
41107,427195,427195,10000,2026-01-17,2
41108,789223,789223,10000,2026-02-04,2
41109,306749,306749,10000,2026-01-04,2
41110,805212,805212,10000,2026-02-14,2
41111,372474,372474,10000,2026-02-20,2
41112,217489,217489,10000,2026-02-13,2
41113,91667,91667,10000,2026-01-03,2
41114,766301,766301,10000,2026-01-16,2
41115,541433,541433,10000,2026-01-07,2
41116,669108,669108,10000,2026-02-10,2
41117,812277,812277,10000,2026-01-19,2
41118,496470,496470,10000,2026-02-12,2
41119,28225,28225,10000,2026-01-29,2
41120,523413,523413,10000,2026-01-26,2
41121,754894,754894,10000,2026-01-08,2
41122,667414,667414,10000,2026-02-17,2
41123,380989,380989,10000,2026-01-29,2
41124,1522,1522,10000,2026-01-08,2
41125,280073,280073,10000,2026-01-16,2
41126,793057,793057,10000,2026-01-25,2
41127,194578,194578,10000,2026-02-22,2
41128,515531,515531,10000,2026-01-11,2
41129,842922,842922,10000,2026-01-30,2
41130,85414,85414,10000,2026-01-15,2
41131,55233,55233,10000,2026-01-24,2
41132,549446,549446,10000,2026-01-10,2
41133,358182,358182,10000,2026-01-06,2
41134,233737,233737,10000,2026-02-04,2
41135,867661,867661,10000,2026-02-24,2
41136,876333,876333,10000,2026-01-02,2
41137,484295,484295,10000,2026-02-03,2
41138,117390,117390,10000,2026-01-19,2
41139,716033,716033,10000,2026-02-28,2
41140,951391,951391,10000,2026-01-14,2
41141,773000,773000,10000,2026-02-04,2
41142,266787,266787,10000,2026-01-26,2
41143,485311,485311,10000,2026-02-02,2
41144,427422,427422,10000,2026-01-31,2
41145,148321,148321,10000,2026-02-03,2
41146,996489,996489,10000,2026-02-25,2
41147,219582,219582,10000,2026-02-16,2
41148,3658,3658,10000,2026-02-05,2
41149,536069,536069,10000,2026-02-06,2
41150,117122,117122,10000,2026-01-31,2
41151,953295,953295,10000,2026-02-08,2
41152,736703,736703,10000,2026-01-02,2
41153,796233,796233,10000,2026-01-11,2
41154,657655,657655,10000,2026-02-01,2
41155,613535,613535,10000,2026-01-30,2
41156,158347,158347,10000,2026-02-27,2
41157,516541,516541,10000,2026-02-28,2
41158,417353,417353,10000,2026-02-14,2
41159,871232,871232,10000,2026-01-07,2
41160,814763,814763,10000,2026-01-21,2
41161,108410,108410,10000,2026-01-19,2
41162,29398,29398,10000,2026-01-06,2
41163,844952,844952,10000,2026-01-04,2
41164,873008,873008,10000,2026-02-10,2
41165,449804,449804,10000,2026-02-07,2
41166,230799,230799,10000,2026-01-07,2
41167,571643,571643,10000,2026-02-04,2
41168,89148,89148,10000,2026-01-06,2
41169,300943,300943,10000,2026-02-16,2
41170,81700,81700,10000,2026-01-10,2
41171,7036,7036,10000,2026-01-09,2
41172,489224,489224,10000,2026-01-25,2
41173,466115,466115,10000,2026-02-05,2
41174,24225,24225,10000,2026-01-13,2
41175,671008,671008,10000,2026-01-15,2
41176,186399,186399,10000,2026-02-14,2
41177,712759,712759,10000,2026-02-06,2
41178,742517,742517,10000,2026-02-13,2
41179,944265,944265,10000,2026-01-23,2
41180,566934,566934,10000,2026-01-17,2
41181,816115,816115,10000,2026-01-25,2
41182,813553,813553,10000,2026-01-01,2
41183,601771,601771,10000,2026-01-08,2
41184,910963,910963,10000,2026-01-09,2
41185,487789,487789,10000,2026-01-25,2
41186,829163,829163,10000,2026-01-23,2
41187,690876,690876,10000,2026-01-06,2
41188,481635,481635,10000,2026-02-10,2
41189,799254,799254,10000,2026-01-01,2
41190,735398,735398,10000,2026-02-13,2
41191,513591,513591,10000,2026-01-05,2
41192,569347,569347,10000,2026-01-27,2
41193,518219,518219,10000,2026-02-12,2
41194,188682,188682,10000,2026-01-22,2
41195,484108,484108,10000,2026-02-13,2
41196,428058,428058,10000,2026-02-20,2
41197,588730,588730,10000,2026-01-31,2
41198,296136,296136,10000,2026-01-27,2
41199,767087,767087,10000,2026-01-08,2
41200,836637,836637,10000,2026-02-03,2
41201,230395,230395,10000,2026-02-11,2
41202,976599,976599,10000,2026-01-01,2
41203,613546,613546,10000,2026-01-20,2
41204,125036,125036,10000,2026-01-16,2
41205,286858,286858,10000,2026-01-16,2
41206,400539,400539,10000,2026-02-07,2
41207,538050,538050,10000,2026-01-19,2
41208,842515,842515,10000,2026-02-26,2
41209,574355,574355,10000,2026-01-22,2
41210,382341,382341,10000,2026-01-10,2
41211,46321,46321,10000,2026-01-02,2
41212,437606,437606,10000,2026-01-16,2
41213,945063,945063,10000,2026-02-01,2
41214,905851,905851,10000,2026-02-12,2
41215,111221,111221,10000,2026-02-12,2
41216,11967,11967,10000,2026-02-11,2
41217,136887,136887,10000,2026-02-13,2
41218,507711,507711,10000,2026-02-24,2
41219,940927,940927,10000,2026-02-07,2
41220,52574,52574,10000,2026-02-18,2
41221,950368,950368,10000,2026-02-02,2
41222,561185,561185,10000,2026-01-16,2
41223,158142,158142,10000,2026-01-05,2
41224,477732,477732,10000,2026-01-09,2
41225,674898,674898,10000,2026-02-08,2
41226,483738,483738,10000,2026-02-18,2
41227,338117,338117,10000,2026-02-23,2
41228,609985,609985,10000,2026-01-30,2
41229,870753,870753,10000,2026-01-17,2
41230,368371,368371,10000,2026-02-22,2
41231,18065,18065,10000,2026-02-09,2
41232,560746,560746,10000,2026-01-23,2
41233,486151,486151,10000,2026-02-22,2
41234,927277,927277,10000,2026-01-02,2
41235,378690,378690,10000,2026-02-06,2
41236,144205,144205,10000,2026-02-13,2
41237,351337,351337,10000,2026-02-16,2
41238,305068,305068,10000,2026-01-08,2
41239,510990,510990,10000,2026-02-05,2
41240,155818,155818,10000,2026-02-21,2
41241,856391,856391,10000,2026-02-07,2
41242,383092,383092,10000,2026-01-19,2
41243,21360,21360,10000,2026-02-27,2
41244,284163,284163,10000,2026-02-03,2
41245,480596,480596,10000,2026-01-24,2
41246,839042,839042,10000,2026-02-27,2
41247,85234,85234,10000,2026-01-28,2
41248,198875,198875,10000,2026-01-18,2
41249,862159,862159,10000,2026-01-22,2
41250,15530,15530,10000,2026-02-28,2
41251,465300,465300,10000,2026-01-16,2
41252,306140,306140,10000,2026-02-08,2
41253,366971,366971,10000,2026-02-24,2
41254,402715,402715,10000,2026-02-16,2
41255,81508,81508,10000,2026-02-07,2
41256,853708,853708,10000,2026-01-28,2
41257,153389,153389,10000,2026-02-07,2
41258,239898,239898,10000,2026-01-28,2
41259,645686,645686,10000,2026-02-28,2
41260,878708,878708,10000,2026-01-13,2
41261,925086,925086,10000,2026-01-09,2
41262,683077,683077,10000,2026-02-24,2
41263,828022,828022,10000,2026-02-07,2
41264,315839,315839,10000,2026-02-24,2
41265,47227,47227,10000,2026-02-14,2
41266,772075,772075,10000,2026-02-05,2
41267,916050,916050,10000,2026-02-15,2
41268,515738,515738,10000,2026-02-08,2
41269,921846,921846,10000,2026-01-16,2
41270,66185,66185,10000,2026-02-12,2
41271,728033,728033,10000,2026-01-15,2
41272,97201,97201,10000,2026-01-14,2
41273,864691,864691,10000,2026-02-01,2
41274,217542,217542,10000,2026-01-08,2
41275,422980,422980,10000,2026-01-02,2
41276,154489,154489,10000,2026-01-28,2
41277,668305,668305,10000,2026-01-07,2
41278,744100,744100,10000,2026-02-19,2
41279,10896,10896,10000,2026-01-22,2
41280,207183,207183,10000,2026-02-06,2
41281,175368,175368,10000,2026-01-28,2
41282,983825,983825,10000,2026-01-05,2
41283,49244,49244,10000,2026-02-24,2
41284,98816,98816,10000,2026-01-08,2
41285,413565,413565,10000,2026-02-19,2
41286,640676,640676,10000,2026-01-23,2
41287,149822,149822,10000,2026-01-26,2
41288,187441,187441,10000,2026-02-16,2
41289,777764,777764,10000,2026-01-10,2
41290,601097,601097,10000,2026-01-19,2
41291,371262,371262,10000,2026-01-07,2
41292,629750,629750,10000,2026-02-14,2
41293,673502,673502,10000,2026-01-28,2
41294,401082,401082,10000,2026-01-26,2
41295,545736,545736,10000,2026-01-10,2
41296,788853,788853,10000,2026-02-26,2
41297,486260,486260,10000,2026-02-21,2
41298,545421,545421,10000,2026-01-10,2
41299,590248,590248,10000,2026-02-06,2
41300,509839,509839,10000,2026-02-18,2
41301,143238,143238,10000,2026-01-12,2
41302,537572,537572,10000,2026-02-08,2
41303,377474,377474,10000,2026-01-03,2
41304,387830,387830,10000,2026-02-25,2
41305,603771,603771,10000,2026-02-21,2
41306,24841,24841,10000,2026-01-18,2
41307,213878,213878,10000,2026-01-29,2
41308,886512,886512,10000,2026-01-14,2
41309,478930,478930,10000,2026-02-15,2
41310,518833,518833,10000,2026-02-03,2
41311,545417,545417,10000,2026-01-03,2
41312,542670,542670,10000,2026-01-20,2
41313,252868,252868,10000,2026-01-16,2
41314,328512,328512,10000,2026-01-17,2
41315,619458,619458,10000,2026-01-24,2
41316,548272,548272,10000,2026-02-21,2
41317,41303,41303,10000,2026-02-03,2
41318,526658,526658,10000,2026-01-15,2
41319,158956,158956,10000,2026-01-09,2
41320,120417,120417,10000,2026-02-08,2
41321,370125,370125,10000,2026-01-24,2
41322,131273,131273,10000,2026-02-08,2
41323,89074,89074,10000,2026-01-19,2
41324,685725,685725,10000,2026-01-24,2
41325,701249,701249,10000,2026-01-08,2
41326,123146,123146,10000,2026-01-31,2
41327,104232,104232,10000,2026-01-11,2
41328,229716,229716,10000,2026-01-01,2
41329,390593,390593,10000,2026-02-24,2
41330,437126,437126,10000,2026-01-25,2
41331,174520,174520,10000,2026-02-15,2
41332,199465,199465,10000,2026-02-17,2
41333,613382,613382,10000,2026-01-09,2
41334,180729,180729,10000,2026-02-11,2
41335,136579,136579,10000,2026-01-02,2
41336,105887,105887,10000,2026-01-23,2
41337,294683,294683,10000,2026-02-13,2
41338,654921,654921,10000,2026-01-31,2
41339,259909,259909,10000,2026-01-25,2
41340,154610,154610,10000,2026-02-21,2
41341,964518,964518,10000,2026-02-09,2
41342,968432,968432,10000,2026-01-07,2
41343,292282,292282,10000,2026-01-26,2
41344,204195,204195,10000,2026-01-10,2
41345,18222,18222,10000,2026-01-10,2
41346,293846,293846,10000,2026-02-16,2
41347,577505,577505,10000,2026-01-31,2
41348,617505,617505,10000,2026-01-15,2
41349,841020,841020,10000,2026-01-03,2
41350,584297,584297,10000,2026-02-17,2
41351,899713,899713,10000,2026-02-08,2
41352,322202,322202,10000,2026-01-16,2
41353,527938,527938,10000,2026-01-08,2
41354,729457,729457,10000,2026-02-18,2
41355,964813,964813,10000,2026-01-09,2
41356,911710,911710,10000,2026-02-21,2
41357,544907,544907,10000,2026-01-24,2
41358,267473,267473,10000,2026-02-15,2
41359,486135,486135,10000,2026-01-02,2
41360,749137,749137,10000,2026-02-06,2
41361,375250,375250,10000,2026-02-19,2
41362,924984,924984,10000,2026-02-17,2
41363,477281,477281,10000,2026-01-10,2
41364,836450,836450,10000,2026-01-30,2
41365,506825,506825,10000,2026-02-20,2
41366,75245,75245,10000,2026-02-07,2
41367,571004,571004,10000,2026-01-15,2
41368,685594,685594,10000,2026-02-26,2
41369,474680,474680,10000,2026-01-18,2
41370,321707,321707,10000,2026-01-01,2
41371,488208,488208,10000,2026-01-31,2
41372,289334,289334,10000,2026-01-10,2
41373,746088,746088,10000,2026-01-20,2
41374,981417,981417,10000,2026-02-12,2
41375,597973,597973,10000,2026-02-06,2
41376,348887,348887,10000,2026-01-10,2
41377,766202,766202,10000,2026-02-17,2
41378,945706,945706,10000,2026-01-19,2
41379,990144,990144,10000,2026-02-09,2
41380,467877,467877,10000,2026-01-15,2
41381,850854,850854,10000,2026-02-03,2
41382,750017,750017,10000,2026-01-23,2
41383,910782,910782,10000,2026-01-17,2
41384,525190,525190,10000,2026-01-11,2
41385,933550,933550,10000,2026-02-09,2
41386,472553,472553,10000,2026-02-20,2
41387,388717,388717,10000,2026-01-15,2
41388,51639,51639,10000,2026-01-02,2
41389,942571,942571,10000,2026-01-10,2
41390,56398,56398,10000,2026-01-27,2
41391,508209,508209,10000,2026-02-09,2
41392,768237,768237,10000,2026-02-24,2
41393,115838,115838,10000,2026-02-27,2
41394,972482,972482,10000,2026-02-18,2
41395,950189,950189,10000,2026-02-22,2
41396,10001,10001,10000,2026-01-18,2
41397,592654,592654,10000,2026-01-06,2
41398,360586,360586,10000,2026-01-26,2
41399,55381,55381,10000,2026-02-22,2
41400,190619,190619,10000,2026-02-04,2
41401,122941,122941,10000,2026-01-22,2
41402,586090,586090,10000,2026-02-16,2
41403,237409,237409,10000,2026-02-17,2
41404,109257,109257,10000,2026-01-05,2
41405,681295,681295,10000,2026-02-03,2
41406,233593,233593,10000,2026-02-20,2
41407,647346,647346,10000,2026-01-10,2
41408,548473,548473,10000,2026-01-17,2
41409,951310,951310,10000,2026-02-04,2
41410,752649,752649,10000,2026-01-04,2
41411,429379,429379,10000,2026-02-16,2
41412,692108,692108,10000,2026-01-29,2
41413,341855,341855,10000,2026-02-06,2
41414,932283,932283,10000,2026-02-03,2
41415,109512,109512,10000,2026-02-15,2
41416,491726,491726,10000,2026-02-16,2
41417,706461,706461,10000,2026-01-18,2
41418,102676,102676,10000,2026-01-03,2
41419,574200,574200,10000,2026-02-01,2
41420,764802,764802,10000,2026-02-28,2
41421,786936,786936,10000,2026-01-07,2
41422,500394,500394,10000,2026-01-15,2
41423,238918,238918,10000,2026-02-19,2
41424,178070,178070,10000,2026-01-04,2
41425,208912,208912,10000,2026-01-09,2
41426,240467,240467,10000,2026-02-01,2
41427,575725,575725,10000,2026-01-15,2
41428,858509,858509,10000,2026-01-25,2
41429,344563,344563,10000,2026-01-02,2
41430,23014,23014,10000,2026-01-19,2
41431,547537,547537,10000,2026-02-11,2
41432,868475,868475,10000,2026-02-07,2
41433,713871,713871,10000,2026-01-20,2
41434,890815,890815,10000,2026-01-29,2
41435,471200,471200,10000,2026-02-04,2
41436,585796,585796,10000,2026-01-02,2
41437,594015,594015,10000,2026-02-05,2
41438,138581,138581,10000,2026-02-22,2
41439,748861,748861,10000,2026-01-07,2
41440,524268,524268,10000,2026-02-23,2
41441,560539,560539,10000,2026-02-23,2
41442,521322,521322,10000,2026-02-27,2
41443,9976,9976,10000,2026-01-22,2
41444,355221,355221,10000,2026-01-14,2
41445,584826,584826,10000,2026-02-19,2
41446,444342,444342,10000,2026-02-20,2
41447,87330,87330,10000,2026-01-10,2
41448,967538,967538,10000,2026-01-10,2
41449,451941,451941,10000,2026-01-13,2
41450,243815,243815,10000,2026-01-13,2
41451,439713,439713,10000,2026-01-12,2
41452,361103,361103,10000,2026-02-16,2
41453,739796,739796,10000,2026-01-02,2
41454,135761,135761,10000,2026-02-02,2
41455,722862,722862,10000,2026-01-04,2
41456,702636,702636,10000,2026-01-04,2
41457,27355,27355,10000,2026-02-03,2
41458,414167,414167,10000,2026-01-23,2
41459,330792,330792,10000,2026-02-27,2
41460,970477,970477,10000,2026-01-30,2
41461,66366,66366,10000,2026-02-04,2
41462,233583,233583,10000,2026-02-13,2
41463,604032,604032,10000,2026-01-10,2
41464,767308,767308,10000,2026-01-02,2
41465,87511,87511,10000,2026-01-25,2
41466,495950,495950,10000,2026-01-10,2
41467,323976,323976,10000,2026-02-08,2
41468,529707,529707,10000,2026-02-22,2
41469,959907,959907,10000,2026-01-05,2
41470,62398,62398,10000,2026-02-15,2
41471,687197,687197,10000,2026-01-28,2
41472,275866,275866,10000,2026-01-20,2
41473,365639,365639,10000,2026-01-26,2
41474,403433,403433,10000,2026-01-13,2
41475,923082,923082,10000,2026-01-10,2
41476,547089,547089,10000,2026-01-16,2
41477,851940,851940,10000,2026-01-31,2
41478,281820,281820,10000,2026-01-04,2
41479,386672,386672,10000,2026-01-27,2
41480,366416,366416,10000,2026-02-22,2
41481,985464,985464,10000,2026-02-09,2
41482,685655,685655,10000,2026-01-23,2
41483,708653,708653,10000,2026-02-20,2
41484,785927,785927,10000,2026-02-18,2
41485,531960,531960,10000,2026-02-10,2
41486,385626,385626,10000,2026-02-22,2
41487,616667,616667,10000,2026-02-10,2
41488,652984,652984,10000,2026-01-20,2
41489,505263,505263,10000,2026-02-23,2
41490,117280,117280,10000,2026-01-28,2
41491,39531,39531,10000,2026-02-03,2
41492,34868,34868,10000,2026-02-20,2
41493,239414,239414,10000,2026-01-10,2
41494,302375,302375,10000,2026-01-10,2
41495,809072,809072,10000,2026-02-01,2
41496,344127,344127,10000,2026-02-10,2
41497,308297,308297,10000,2026-02-26,2
41498,260917,260917,10000,2026-01-04,2
41499,32545,32545,10000,2026-02-03,2
41500,585947,585947,10000,2026-02-07,2
41501,535152,535152,10000,2026-02-03,2
41502,6409,6409,10000,2026-01-06,2
41503,586980,586980,10000,2026-02-28,2
41504,103458,103458,10000,2026-01-17,2
41505,797971,797971,10000,2026-01-13,2
41506,305452,305452,10000,2026-02-27,2
41507,672981,672981,10000,2026-02-24,2
41508,300981,300981,10000,2026-01-29,2
41509,890456,890456,10000,2026-01-04,2
41510,556544,556544,10000,2026-01-20,2
41511,799327,799327,10000,2026-02-27,2
41512,648192,648192,10000,2026-02-19,2
41513,266902,266902,10000,2026-01-14,2
41514,627768,627768,10000,2026-02-09,2
41515,41294,41294,10000,2026-01-18,2
41516,120617,120617,10000,2026-02-28,2
41517,315620,315620,10000,2026-01-03,2
41518,213910,213910,10000,2026-02-12,2
41519,86634,86634,10000,2026-02-06,2
41520,865052,865052,10000,2026-02-07,2
41521,301142,301142,10000,2026-02-21,2
41522,211803,211803,10000,2026-01-20,2
41523,706872,706872,10000,2026-01-30,2
41524,912956,912956,10000,2026-01-10,2
41525,547765,547765,10000,2026-02-15,2
41526,604176,604176,10000,2026-02-09,2
41527,949008,949008,10000,2026-01-15,2
41528,398392,398392,10000,2026-02-07,2
41529,263425,263425,10000,2026-02-23,2
41530,388444,388444,10000,2026-01-24,2
41531,924864,924864,10000,2026-02-01,2
41532,427530,427530,10000,2026-01-18,2
41533,722925,722925,10000,2026-01-26,2
41534,973036,973036,10000,2026-01-15,2
41535,915072,915072,10000,2026-02-20,2
41536,994573,994573,10000,2026-01-30,2
41537,969888,969888,10000,2026-01-24,2
41538,942507,942507,10000,2026-01-18,2
41539,9300,9300,10000,2026-02-08,2
41540,673540,673540,10000,2026-02-05,2
41541,540615,540615,10000,2026-02-11,2
41542,976044,976044,10000,2026-01-24,2
41543,215164,215164,10000,2026-02-10,2
41544,166239,166239,10000,2026-01-29,2
41545,810812,810812,10000,2026-01-09,2
41546,415635,415635,10000,2026-02-22,2
41547,927472,927472,10000,2026-02-11,2
41548,399368,399368,10000,2026-02-14,2
41549,355083,355083,10000,2026-02-02,2
41550,273937,273937,10000,2026-01-09,2
41551,71039,71039,10000,2026-02-25,2
41552,68430,68430,10000,2026-02-28,2
41553,36517,36517,10000,2026-02-11,2
41554,293940,293940,10000,2026-02-06,2
41555,632685,632685,10000,2026-01-04,2
41556,651810,651810,10000,2026-02-20,2
41557,753797,753797,10000,2026-01-11,2
41558,867119,867119,10000,2026-01-26,2
41559,551094,551094,10000,2026-02-12,2
41560,499380,499380,10000,2026-01-08,2
41561,258565,258565,10000,2026-02-17,2
41562,478183,478183,10000,2026-01-20,2
41563,752959,752959,10000,2026-01-21,2
41564,423329,423329,10000,2026-02-18,2
41565,931839,931839,10000,2026-01-06,2
41566,819286,819286,10000,2026-01-10,2
41567,499414,499414,10000,2026-01-17,2
41568,634716,634716,10000,2026-02-01,2
41569,616893,616893,10000,2026-01-22,2
41570,523519,523519,10000,2026-01-18,2
41571,867838,867838,10000,2026-02-24,2
41572,203551,203551,10000,2026-02-08,2
41573,401147,401147,10000,2026-01-10,2
41574,163157,163157,10000,2026-01-16,2
41575,322663,322663,10000,2026-02-12,2
41576,743631,743631,10000,2026-01-07,2
41577,342227,342227,10000,2026-01-03,2
41578,897023,897023,10000,2026-01-29,2
41579,914489,914489,10000,2026-02-01,2
41580,140524,140524,10000,2026-02-14,2
41581,840746,840746,10000,2026-02-03,2
41582,573607,573607,10000,2026-01-21,2
41583,232010,232010,10000,2026-02-02,2
41584,888533,888533,10000,2026-02-18,2
