Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
4030,96828,96828,10000,2025-11-07,1
4031,302533,302533,10000,2025-02-13,1
4032,608852,608852,10000,2025-03-28,1
4033,889845,889845,10000,2025-07-21,1
4034,540661,540661,10000,2025-09-14,1
4035,931350,931350,10000,2025-07-07,1
4036,459728,459728,10000,2025-01-27,1
4037,746191,746191,10000,2025-10-14,1
4038,938115,938115,10000,2025-10-21,1
4039,480663,480663,10000,2025-11-21,1
4040,815772,815772,10000,2025-04-21,1
4041,153714,153714,10000,2025-06-21,1
4042,233685,233685,10000,2025-08-14,1
4043,574290,574290,10000,2025-01-06,1
4044,815796,815796,10000,2025-11-07,1
4045,204570,204570,10000,2025-03-28,1
4046,334072,334072,10000,2025-12-07,1
4047,322871,322871,10000,2025-12-21,1
4048,457507,457507,10000,2025-01-27,1
4049,845548,845548,10000,2025-01-13,1
4050,817363,817363,10000,2025-11-07,1
4051,241845,241845,10000,2025-09-14,1
4052,612553,612553,10000,2025-10-21,1
4053,275847,275847,10000,2025-04-14,1
4054,112330,112330,10000,2025-08-21,1
4055,492535,492535,10000,2025-03-21,1
4056,894582,894582,10000,2025-04-21,1
4057,179723,179723,10000,2025-12-07,1
4058,743482,743482,10000,2025-02-20,1
4059,192910,192910,10000,2025-10-21,1
4060,398719,398719,10000,2025-09-28,1
4061,349454,349454,10000,2025-02-13,1
4062,868010,868010,10000,2025-08-21,1
4063,260312,260312,10000,2025-09-21,1
4064,1979,1979,10000,2025-11-14,1
4065,110113,110113,10000,2025-03-28,1
4066,455316,455316,10000,2025-05-07,1
4067,543153,543153,10000,2025-12-21,1
4068,936192,936192,10000,2025-01-27,1
4069,495268,495268,10000,2025-06-07,1
4070,58574,58574,10000,2025-03-14,1
4071,744549,744549,10000,2025-08-14,1
4072,96444,96444,10000,2025-07-14,1
4073,744474,744474,10000,2025-09-14,1
4074,210836,210836,10000,2025-09-21,1
4075,324751,324751,10000,2025-08-07,1
4076,121982,121982,10000,2025-12-07,1
4077,482428,482428,10000,2025-01-06,1
4078,211931,211931,10000,2025-02-27,1
4079,488129,488129,10000,2025-05-28,1
4080,880589,880589,10000,2025-08-21,1
4081,530843,530843,10000,2025-03-28,1
4082,275291,275291,10000,2025-08-28,1
4083,617919,617919,10000,2025-06-07,1
4084,81793,81793,10000,2025-11-14,1
4085,29937,29937,10000,2025-02-20,1
4086,572198,572198,10000,2025-05-21,1
4087,86615,86615,10000,2025-12-28,1
4088,989837,989837,10000,2025-08-28,1
4089,174953,174953,10000,2025-01-20,1
4090,83113,83113,10000,2025-07-07,1
4091,244949,244949,10000,2025-04-07,1
4092,151987,151987,10000,2025-03-28,1
4093,875827,875827,10000,2025-09-28,1
4094,635463,635463,10000,2025-08-14,1
4095,620134,620134,10000,2025-09-07,1
4096,89483,89483,10000,2025-06-07,1
4097,643138,643138,10000,2025-04-21,1
4098,572824,572824,10000,2025-07-14,1
4099,747511,747511,10000,2025-11-07,1
4100,463000,463000,10000,2025-05-07,1
4101,947019,947019,10000,2025-12-21,1
4102,647341,647341,10000,2025-03-21,1
4103,279607,279607,10000,2025-11-21,1
4104,346080,346080,10000,2025-02-06,1
4105,962544,962544,10000,2025-01-27,1
4106,816909,816909,10000,2025-04-28,1
4107,676455,676455,10000,2025-03-28,1
4108,657893,657893,10000,2025-09-14,1
4109,442747,442747,10000,2025-10-14,1
4110,269527,269527,10000,2025-10-28,1
4111,342699,342699,10000,2025-07-21,1
4112,352575,352575,10000,2025-03-28,1
4113,538740,538740,10000,2025-06-14,1
4114,44031,44031,10000,2025-08-07,1
4115,314138,314138,10000,2025-12-28,1
4116,236070,236070,10000,2025-04-14,1
4117,719668,719668,10000,2025-12-07,1
4118,994031,994031,10000,2025-01-27,1
4119,704523,704523,10000,2025-07-28,1
4120,176069,176069,10000,2025-01-06,1
4121,413458,413458,10000,2025-04-14,1
4122,996337,996337,10000,2025-07-28,1
4123,904410,904410,10000,2025-03-28,1
4124,704821,704821,10000,2025-03-28,1
4125,300837,300837,10000,2025-01-27,1
4126,673495,673495,10000,2025-07-07,1
4127,109162,109162,10000,2025-11-21,1
4128,268955,268955,10000,2025-01-06,1
4129,393922,393922,10000,2025-10-28,1
4130,482870,482870,10000,2025-03-14,1
4131,726576,726576,10000,2025-09-14,1
4132,219711,219711,10000,2025-06-28,1
4133,657256,657256,10000,2025-05-07,1
4134,160016,160016,10000,2025-09-21,1
4135,111086,111086,10000,2025-03-14,1
4136,246462,246462,10000,2025-01-06,1
4137,287443,287443,10000,2025-05-28,1
4138,486642,486642,10000,2025-09-28,1
4139,515864,515864,10000,2025-04-28,1
4140,509294,509294,10000,2025-04-28,1
4141,113454,113454,10000,2025-03-21,1
4142,268927,268927,10000,2025-05-21,1
4143,615517,615517,10000,2025-01-13,1
4144,129202,129202,10000,2025-04-14,1
4145,333204,333204,10000,2025-11-28,1
4146,18176,18176,10000,2025-10-07,1
4147,900198,900198,10000,2025-06-21,1
4148,748773,748773,10000,2025-08-28,1
4149,242856,242856,10000,2025-03-28,1
4150,900804,900804,10000,2025-04-21,1
4151,661221,661221,10000,2025-08-28,1
4152,510838,510838,10000,2025-03-28,1
4153,346373,346373,10000,2025-07-21,1
4154,565576,565576,10000,2025-03-07,1
4155,807344,807344,10000,2025-07-14,1
4156,289040,289040,10000,2025-03-28,1
4157,397973,397973,10000,2025-12-28,1
4158,70749,70749,10000,2025-12-07,1
4159,644509,644509,10000,2025-03-28,1
4160,773755,773755,10000,2025-12-14,1
4161,785260,785260,10000,2025-05-21,1
4162,783497,783497,10000,2025-07-28,1
4163,776734,776734,10000,2025-12-28,1
4164,78213,78213,10000,2025-07-07,1
4165,878599,878599,10000,2025-02-13,1
4166,858741,858741,10000,2025-10-21,1
4167,913470,913470,10000,2025-04-14,1
4168,192460,192460,10000,2025-02-06,1
4169,928794,928794,10000,2025-01-13,1
4170,910864,910864,10000,2025-10-21,1
4171,278851,278851,10000,2025-10-14,1
4172,696023,696023,10000,2025-10-21,1
4173,71167,71167,10000,2025-02-06,1
4174,806765,806765,10000,2025-11-07,1
4175,310904,310904,10000,2025-05-07,1
4176,100250,100250,10000,2025-11-14,1
4177,967830,967830,10000,2025-01-06,1
4178,272650,272650,10000,2025-11-21,1
4179,627399,627399,10000,2025-10-21,1
4180,741461,741461,10000,2025-02-27,1
4181,989550,989550,10000,2025-06-07,1
4182,532580,532580,10000,2025-05-21,1
4183,773899,773899,10000,2025-12-21,1
4184,49512,49512,10000,2025-02-06,1
4185,702555,702555,10000,2025-03-07,1
4186,594114,594114,10000,2025-09-28,1
4187,950529,950529,10000,2025-02-27,1
4188,873712,873712,10000,2025-03-21,1
4189,86101,86101,10000,2025-04-21,1
4190,757148,757148,10000,2025-11-14,1
4191,191912,191912,10000,2025-08-14,1
4192,617889,617889,10000,2025-09-21,1
4193,716543,716543,10000,2025-05-14,1
4194,116986,116986,10000,2025-11-07,1
4195,83189,83189,10000,2025-01-27,1
4196,513286,513286,10000,2025-07-07,1
4197,768580,768580,10000,2025-08-28,1
4198,526426,526426,10000,2025-06-28,1
4199,202184,202184,10000,2025-06-28,1
4200,268140,268140,10000,2025-07-28,1
4201,645518,645518,10000,2025-11-14,1
4202,515044,515044,10000,2025-12-14,1
4203,133898,133898,10000,2025-07-07,1
4204,712093,712093,10000,2025-02-27,1
4205,495593,495593,10000,2025-02-27,1
4206,986367,986367,10000,2025-04-07,1
4207,92221,92221,10000,2025-10-28,1
4208,802037,802037,10000,2025-03-28,1
4209,600807,600807,10000,2025-01-27,1
4210,147368,147368,10000,2025-10-14,1
4211,573388,573388,10000,2025-06-07,1
4212,426207,426207,10000,2025-04-21,1
4213,363039,363039,10000,2025-12-14,1
4214,257492,257492,10000,2025-06-28,1
4215,383761,383761,10000,2025-10-21,1
4216,694230,694230,10000,2025-05-21,1
4217,593480,593480,10000,2025-06-28,1
4218,93146,93146,10000,2025-12-28,1
4219,154673,154673,10000,2025-03-14,1
4220,626306,626306,10000,2025-10-28,1
4221,123036,123036,10000,2025-01-20,1
4222,393757,393757,10000,2025-07-14,1
4223,214829,214829,10000,2025-07-21,1
4224,397307,397307,10000,2025-04-14,1
4225,119574,119574,10000,2025-04-07,1
4226,689010,689010,10000,2025-04-14,1
4227,691263,691263,10000,2025-10-21,1
4228,401138,401138,10000,2025-01-06,1
4229,229166,229166,10000,2025-12-28,1
4230,148671,148671,10000,2025-04-07,1
4231,769185,769185,10000,2025-05-14,1
4232,834341,834341,10000,2025-01-27,1
4233,356854,356854,10000,2025-07-28,1
4234,545114,545114,10000,2025-05-21,1
4235,224302,224302,10000,2025-06-14,1
4236,806028,806028,10000,2025-09-14,1
4237,46596,46596,10000,2025-07-21,1
4238,62247,62247,10000,2025-03-14,1
4239,892775,892775,10000,2025-08-07,1
4240,901263,901263,10000,2025-01-13,1
4241,628723,628723,10000,2025-11-28,1
4242,994844,994844,10000,2025-08-28,1
4243,452945,452945,10000,2025-03-21,1
4244,336114,336114,10000,2025-01-27,1
4245,375906,375906,10000,2025-02-13,1
4246,942256,942256,10000,2025-08-07,1
4247,899762,899762,10000,2025-02-06,1
4248,590530,590530,10000,2025-04-07,1
4249,53922,53922,10000,2025-07-21,1
4250,689116,689116,10000,2025-02-20,1
4251,418698,418698,10000,2025-03-21,1
4252,288250,288250,10000,2025-10-07,1
4253,379509,379509,10000,2025-10-28,1
4254,885194,885194,10000,2025-03-21,1
4255,812890,812890,10000,2025-08-07,1
4256,770792,770792,10000,2025-07-28,1
4257,628310,628310,10000,2025-09-21,1
4258,369971,369971,10000,2025-12-14,1
4259,861990,861990,10000,2025-02-06,1
4260,43477,43477,10000,2025-12-28,1
4261,464218,464218,10000,2025-06-21,1
4262,276897,276897,10000,2025-01-20,1
4263,72654,72654,10000,2025-06-07,1
4264,749505,749505,10000,2025-10-28,1
4265,810197,810197,10000,2025-02-13,1
4266,896385,896385,10000,2025-10-14,1
4267,40146,40146,10000,2025-06-28,1
4268,474697,474697,10000,2025-05-14,1
4269,771351,771351,10000,2025-09-07,1
4270,907,907,10000,2025-04-21,1
4271,128765,128765,10000,2025-11-21,1
4272,663287,663287,10000,2025-12-14,1
4273,142350,142350,10000,2025-12-07,1
4274,445655,445655,10000,2025-05-28,1
4275,316658,316658,10000,2025-07-14,1
4276,687389,687389,10000,2025-07-07,1
4277,281534,281534,10000,2025-05-07,1
4278,14156,14156,10000,2025-06-07,1
4279,988838,988838,10000,2025-09-28,1
4280,109165,109165,10000,2025-03-21,1
4281,705424,705424,10000,2025-09-14,1
4282,38615,38615,10000,2025-09-28,1
4283,344488,344488,10000,2025-04-07,1
4284,356813,356813,10000,2025-03-28,1
4285,891960,891960,10000,2025-02-13,1
4286,667761,667761,10000,2025-06-07,1
4287,606127,606127,10000,2025-06-21,1
4288,50047,50047,10000,2025-04-28,1
4289,118105,118105,10000,2025-06-21,1
4290,337420,337420,10000,2025-04-14,1
4291,357109,357109,10000,2025-09-14,1
4292,635189,635189,10000,2025-02-20,1
4293,149425,149425,10000,2025-12-07,1
4294,625123,625123,10000,2025-06-14,1
4295,711397,711397,10000,2025-01-06,1
4296,483470,483470,10000,2025-05-21,1
4297,298607,298607,10000,2025-07-07,1
4298,274279,274279,10000,2025-04-07,1
4299,861770,861770,10000,2025-12-21,1
4300,735791,735791,10000,2025-04-14,1
4301,550651,550651,10000,2025-07-14,1
4302,845523,845523,10000,2025-08-14,1
4303,199765,199765,10000,2025-03-21,1
4304,378549,378549,10000,2025-10-07,1
4305,439139,439139,10000,2025-03-21,1
4306,53289,53289,10000,2025-09-28,1
4307,868536,868536,10000,2025-05-21,1
4308,714220,714220,10000,2025-05-14,1
4309,272342,272342,10000,2025-03-28,1
4310,947542,947542,10000,2025-03-07,1
4311,6266,6266,10000,2025-08-28,1
4312,371250,371250,10000,2025-03-07,1
4313,646540,646540,10000,2025-02-27,1
4314,283359,283359,10000,2025-11-28,1
4315,55098,55098,10000,2025-12-21,1
4316,288224,288224,10000,2025-12-07,1
4317,222154,222154,10000,2025-08-28,1
4318,284267,284267,10000,2025-12-21,1
4319,639276,639276,10000,2025-06-07,1
4320,131889,131889,10000,2025-12-07,1
4321,832596,832596,10000,2025-08-14,1
4322,96610,96610,10000,2025-03-28,1
4323,288928,288928,10000,2025-09-07,1
4324,403077,403077,10000,2025-09-21,1
4325,494231,494231,10000,2025-11-28,1
4326,508012,508012,10000,2025-10-14,1
4327,339251,339251,10000,2025-01-13,1
4328,31232,31232,10000,2025-10-14,1
4329,143429,143429,10000,2025-02-27,1
4330,239861,239861,10000,2025-08-28,1
4331,811970,811970,10000,2025-09-07,1
4332,585933,585933,10000,2025-10-28,1
4333,904580,904580,10000,2025-10-28,1
4334,90472,90472,10000,2025-06-07,1
4335,770242,770242,10000,2025-07-28,1
4336,592842,592842,10000,2025-07-21,1
4337,137518,137518,10000,2025-06-21,1
4338,770395,770395,10000,2025-06-07,1
4339,775054,775054,10000,2025-01-13,1
4340,414622,414622,10000,2025-11-14,1
4341,69075,69075,10000,2025-11-14,1
4342,96308,96308,10000,2025-06-07,1
4343,673562,673562,10000,2025-06-28,1
4344,155009,155009,10000,2025-01-13,1
4345,855144,855144,10000,2025-12-28,1
4346,225027,225027,10000,2025-01-06,1
4347,796006,796006,10000,2025-07-14,1
4348,168180,168180,10000,2025-10-14,1
4349,475171,475171,10000,2025-10-14,1
4350,341771,341771,10000,2025-10-21,1
4351,239997,239997,10000,2025-07-14,1
4352,638794,638794,10000,2025-11-14,1
4353,910884,910884,10000,2025-08-14,1
4354,527144,527144,10000,2025-10-07,1
4355,645847,645847,10000,2025-01-27,1
4356,174499,174499,10000,2025-08-21,1
4357,760391,760391,10000,2025-09-14,1
4358,238636,238636,10000,2025-11-14,1
4359,423148,423148,10000,2025-03-14,1
4360,111850,111850,10000,2025-04-07,1
4361,208833,208833,10000,2025-12-21,1
4362,486301,486301,10000,2025-07-28,1
4363,630184,630184,10000,2025-03-21,1
4364,834450,834450,10000,2025-08-07,1
4365,138050,138050,10000,2025-03-21,1
4366,354888,354888,10000,2025-07-14,1
4367,380944,380944,10000,2025-09-21,1
4368,696050,696050,10000,2025-03-28,1
4369,733467,733467,10000,2025-02-20,1
4370,634230,634230,10000,2025-01-20,1
4371,43019,43019,10000,2025-09-14,1
4372,590331,590331,10000,2025-07-21,1
4373,832985,832985,10000,2025-06-21,1
4374,704818,704818,10000,2025-03-28,1
4375,816355,816355,10000,2025-10-14,1
4376,172436,172436,10000,2025-06-21,1
4377,511341,511341,10000,2025-06-21,1
4378,666465,666465,10000,2025-06-07,1
4379,627467,627467,10000,2025-02-13,1
4380,538537,538537,10000,2025-06-14,1
4381,465017,465017,10000,2025-04-21,1
4382,266462,266462,10000,2025-01-13,1
4383,31672,31672,10000,2025-01-13,1
4384,211126,211126,10000,2025-03-07,1
4385,429035,429035,10000,2025-12-28,1
4386,355708,355708,10000,2025-06-14,1
4387,492231,492231,10000,2025-02-06,1
4388,533903,533903,10000,2025-08-07,1
4389,792186,792186,10000,2025-09-21,1
4390,720821,720821,10000,2025-06-28,1
4391,852368,852368,10000,2025-02-20,1
4392,898133,898133,10000,2025-01-06,1
4393,461870,461870,10000,2025-04-14,1
4394,779328,779328,10000,2025-03-28,1
4395,47801,47801,10000,2025-01-27,1
4396,720630,720630,10000,2025-10-28,1
4397,47109,47109,10000,2025-02-27,1
4398,917380,917380,10000,2025-04-21,1
4399,537657,537657,10000,2025-01-27,1
4400,400368,400368,10000,2025-06-07,1
4401,275227,275227,10000,2025-10-28,1
4402,317457,317457,10000,2025-12-14,1
4403,626527,626527,10000,2025-04-07,1
4404,140975,140975,10000,2025-09-21,1
4405,162525,162525,10000,2025-08-21,1
4406,945510,945510,10000,2025-03-21,1
4407,521039,521039,10000,2025-10-07,1
4408,337574,337574,10000,2025-09-14,1
4409,311123,311123,10000,2025-09-21,1
4410,994122,994122,10000,2025-02-20,1
4411,954588,954588,10000,2025-11-07,1
4412,737704,737704,10000,2025-04-14,1
4413,405860,405860,10000,2025-08-21,1
4414,780987,780987,10000,2025-12-14,1
4415,549633,549633,10000,2025-05-28,1
4416,144784,144784,10000,2025-11-28,1
4417,764973,764973,10000,2025-01-20,1
4418,716981,716981,10000,2025-03-28,1
4419,482841,482841,10000,2025-10-14,1
4420,762427,762427,10000,2025-10-21,1
4421,380290,380290,10000,2025-10-14,1
4422,393626,393626,10000,2025-08-21,1
4423,953208,953208,10000,2025-03-07,1
4424,432057,432057,10000,2025-12-14,1
4425,933629,933629,10000,2025-01-27,1
4426,73898,73898,10000,2025-09-28,1
4427,828787,828787,10000,2025-03-14,1
4428,30949,30949,10000,2025-07-07,1
4429,154373,154373,10000,2025-08-21,1
4430,322899,322899,10000,2025-06-14,1
4431,270466,270466,10000,2025-06-28,1
4432,424048,424048,10000,2025-07-21,1
4433,114358,114358,10000,2025-04-21,1
4434,104207,104207,10000,2025-03-28,1
4435,434454,434454,10000,2025-05-28,1
4436,208421,208421,10000,2025-02-06,1
4437,10909,10909,10000,2025-07-14,1
4438,185586,185586,10000,2025-08-28,1
4439,150854,150854,10000,2025-02-13,1
4440,851898,851898,10000,2025-07-14,1
4441,30722,30722,10000,2025-04-21,1
4442,289715,289715,10000,2025-04-07,1
4443,122210,122210,10000,2025-09-21,1
4444,127302,127302,10000,2025-12-21,1
4445,259023,259023,10000,2025-08-28,1
4446,713518,713518,10000,2025-04-21,1
4447,952763,952763,10000,2025-04-21,1
4448,914738,914738,10000,2025-02-06,1
4449,866267,866267,10000,2025-06-07,1
4450,330611,330611,10000,2025-04-28,1
4451,506761,506761,10000,2025-01-13,1
4452,414326,414326,10000,2025-06-21,1
4453,840466,840466,10000,2025-12-28,1
4454,9006,9006,10000,2025-01-27,1
4455,35835,35835,10000,2025-10-14,1
4456,670350,670350,10000,2025-03-14,1
4457,210222,210222,10000,2025-08-21,1
4458,797708,797708,10000,2025-08-28,1
4459,753072,753072,10000,2025-04-21,1
4460,63484,63484,10000,2025-11-07,1
4461,635094,635094,10000,2025-12-14,1
4462,5044,5044,10000,2025-06-07,1
4463,856429,856429,10000,2025-10-07,1
4464,913101,913101,10000,2025-04-07,1
4465,998316,998316,10000,2025-05-21,1
4466,791753,791753,10000,2025-05-14,1
4467,708619,708619,10000,2025-10-14,1
4468,244441,244441,10000,2025-03-28,1
4469,763105,763105,10000,2025-05-14,1
4470,824499,824499,10000,2025-10-28,1
4471,197854,197854,10000,2025-10-07,1
4472,975615,975615,10000,2025-11-21,1
4473,951463,951463,10000,2025-08-14,1
4474,587898,587898,10000,2025-03-07,1
4475,936469,936469,10000,2025-04-14,1
4476,263152,263152,10000,2025-03-28,1
4477,650427,650427,10000,2025-01-27,1
4478,334642,334642,10000,2025-08-14,1
4479,52452,52452,10000,2025-06-14,1
4480,261442,261442,10000,2025-12-14,1
4481,459607,459607,10000,2025-10-21,1
4482,973210,973210,10000,2025-02-13,1
4483,130976,130976,10000,2025-03-21,1
4484,40489,40489,10000,2025-10-14,1
4485,804467,804467,10000,2025-10-21,1
4486,604843,604843,10000,2025-08-14,1
4487,733653,733653,10000,2025-06-21,1
4488,544167,544167,10000,2025-01-13,1
4489,150762,150762,10000,2025-03-28,1
4490,322502,322502,10000,2025-01-27,1
4491,538347,538347,10000,2025-09-28,1
4492,823693,823693,10000,2025-03-28,1
4493,364871,364871,10000,2025-06-07,1
4494,707077,707077,10000,2025-04-14,1
4495,425788,425788,10000,2025-10-21,1
4496,940593,940593,10000,2025-05-07,1
4497,535537,535537,10000,2025-01-20,1
4498,560544,560544,10000,2025-06-21,1
4499,876293,876293,10000,2025-06-28,1
4500,278711,278711,10000,2025-04-21,1
4501,739640,739640,10000,2025-11-07,1
4502,479537,479537,10000,2025-01-27,1
4503,585467,585467,10000,2025-06-21,1
4504,455954,455954,10000,2025-03-28,1
4505,367446,367446,10000,2025-09-21,1
4506,657371,657371,10000,2025-03-14,1
4507,431946,431946,10000,2025-11-14,1
4508,961489,961489,10000,2025-01-27,1
4509,505490,505490,10000,2025-09-14,1
4510,493167,493167,10000,2025-03-14,1
4511,106824,106824,10000,2025-11-14,1
4512,317472,317472,10000,2025-03-14,1
4513,120339,120339,10000,2025-02-13,1
4514,252612,252612,10000,2025-09-07,1
4515,389855,389855,10000,2025-11-21,1
4516,265313,265313,10000,2025-05-21,1
4517,479191,479191,10000,2025-07-21,1
4518,197090,197090,10000,2025-01-20,1
4519,150091,150091,10000,2025-02-20,1
4520,926510,926510,10000,2025-07-21,1
4521,163234,163234,10000,2025-05-14,1
4522,985496,985496,10000,2025-04-07,1
4523,509019,509019,10000,2025-05-14,1
4524,921911,921911,10000,2025-02-20,1
4525,786225,786225,10000,2025-08-07,1
4526,843348,843348,10000,2025-12-14,1
4527,650999,650999,10000,2025-01-20,1
4528,570515,570515,10000,2025-08-07,1
4529,8496,8496,10000,2025-12-07,1
4530,740725,740725,10000,2025-02-27,1
4531,874613,874613,10000,2025-02-27,1
4532,440721,440721,10000,2025-05-21,1
4533,683948,683948,10000,2025-07-07,1
4534,478461,478461,10000,2025-06-21,1
4535,641375,641375,10000,2025-03-14,1
4536,649746,649746,10000,2025-12-14,1
4537,161075,161075,10000,2025-02-20,1
4538,469722,469722,10000,2025-07-07,1
4539,313801,313801,10000,2025-07-21,1
4540,691640,691640,10000,2025-04-14,1
4541,494067,494067,10000,2025-12-21,1
4542,961380,961380,10000,2025-04-28,1
4543,145768,145768,10000,2025-10-28,1
4544,48947,48947,10000,2025-10-21,1
4545,932912,932912,10000,2025-02-06,1
4546,158461,158461,10000,2025-01-13,1
4547,352431,352431,10000,2025-05-21,1
4548,715848,715848,10000,2025-05-07,1
4549,481946,481946,10000,2025-04-21,1
4550,217943,217943,10000,2025-06-14,1
4551,273524,273524,10000,2025-07-14,1
4552,315078,315078,10000,2025-08-21,1
4553,603616,603616,10000,2025-08-07,1
4554,51262,51262,10000,2025-04-14,1
4555,151928,151928,10000,2025-02-20,1
4556,924550,924550,10000,2025-03-14,1
4557,227455,227455,10000,2025-03-28,1
4558,119016,119016,10000,2025-01-13,1
4559,531739,531739,10000,2025-09-14,1
4560,865572,865572,10000,2025-01-06,1
4561,128046,128046,10000,2025-10-07,1
4562,676512,676512,10000,2025-09-28,1
4563,275045,275045,10000,2025-01-13,1
4564,420844,420844,10000,2025-04-07,1
4565,933821,933821,10000,2025-01-13,1
4566,816114,816114,10000,2025-08-07,1
4567,737626,737626,10000,2025-01-13,1
4568,451816,451816,10000,2025-08-21,1
4569,869036,869036,10000,2025-12-14,1
4570,197767,197767,10000,2025-09-21,1
4571,123805,123805,10000,2025-02-20,1
4572,737037,737037,10000,2025-12-07,1
4573,861626,861626,10000,2025-05-14,1
4574,336491,336491,10000,2025-07-07,1
4575,489879,489879,10000,2025-12-28,1
4576,670650,670650,10000,2025-11-14,1
4577,992726,992726,10000,2025-04-07,1
4578,573546,573546,10000,2025-05-14,1
4579,538128,538128,10000,2025-08-28,1
4580,699237,699237,10000,2025-07-28,1
4581,287004,287004,10000,2025-05-07,1
4582,94815,94815,10000,2025-03-07,1
4583,412815,412815,10000,2025-11-21,1
4584,232647,232647,10000,2025-03-14,1
4585,651771,651771,10000,2025-07-14,1
4586,147028,147028,10000,2025-08-28,1
4587,4552,4552,10000,2025-08-14,1
4588,384124,384124,10000,2025-04-21,1
4589,482360,482360,10000,2025-04-28,1
4590,580399,580399,10000,2025-03-07,1
4591,799721,799721,10000,2025-08-21,1
4592,913390,913390,10000,2025-03-21,1
4593,830649,830649,10000,2025-09-28,1
4594,408437,408437,10000,2025-06-07,1
4595,340852,340852,10000,2025-04-14,1
4596,551615,551615,10000,2025-11-14,1
4597,746603,746603,10000,2025-12-07,1
4598,842217,842217,10000,2025-05-21,1
4599,899100,899100,10000,2025-10-14,1
4600,672884,672884,10000,2025-05-28,1
4601,829099,829099,10000,2025-03-21,1
4602,385538,385538,10000,2025-10-14,1
4603,833603,833603,10000,2025-03-14,1
4604,496399,496399,10000,2025-02-20,1
4605,443318,443318,10000,2025-01-20,1
4606,922090,922090,10000,2025-02-06,1
4607,206493,206493,10000,2025-07-07,1
4608,506047,506047,10000,2025-04-28,1
4609,206921,206921,10000,2025-12-14,1
4610,366769,366769,10000,2025-01-27,1
4611,598376,598376,10000,2025-10-14,1
4612,710993,710993,10000,2025-03-14,1
4613,572136,572136,10000,2025-05-28,1
4614,834354,834354,10000,2025-08-07,1
4615,896203,896203,10000,2025-01-13,1
4616,411686,411686,10000,2025-08-07,1
4617,57816,57816,10000,2025-12-07,1
4618,250581,250581,10000,2025-12-28,1
4619,48276,48276,10000,2025-06-28,1
4620,350077,350077,10000,2025-06-07,1
4621,456979,456979,10000,2025-01-27,1
4622,790468,790468,10000,2025-03-07,1
4623,213003,213003,10000,2025-11-21,1
4624,906049,906049,10000,2025-03-14,1
4625,948891,948891,10000,2025-09-07,1
4626,742685,742685,10000,2025-10-14,1
4627,861222,861222,10000,2025-04-21,1
4628,632525,632525,10000,2025-01-27,1
4629,286992,286992,10000,2025-09-21,1
4630,474443,474443,10000,2025-03-21,1
4631,727595,727595,10000,2025-09-21,1
4632,778532,778532,10000,2025-05-28,1
4633,283445,283445,10000,2025-09-28,1
4634,448527,448527,10000,2025-07-28,1
4635,160248,160248,10000,2025-08-07,1
4636,35901,35901,10000,2025-02-20,1
4637,71450,71450,10000,2025-05-28,1
4638,887663,887663,10000,2025-08-21,1
4639,525153,525153,10000,2025-04-14,1
4640,984693,984693,10000,2025-08-14,1
4641,234763,234763,10000,2025-09-21,1
4642,769871,769871,10000,2025-11-21,1
4643,710828,710828,10000,2025-05-07,1
4644,832016,832016,10000,2025-01-13,1
4645,953626,953626,10000,2025-11-07,1
4646,116955,116955,10000,2025-12-14,1
4647,803378,803378,10000,2025-01-27,1
4648,142006,142006,10000,2025-01-06,1
4649,127613,127613,10000,2025-07-28,1
4650,469822,469822,10000,2025-01-13,1
4651,772358,772358,10000,2025-05-07,1
4652,901411,901411,10000,2025-11-14,1
4653,851617,851617,10000,2025-12-21,1
4654,439129,439129,10000,2025-07-07,1
4655,568223,568223,10000,2025-03-21,1
4656,932485,932485,10000,2025-09-28,1
4657,51364,51364,10000,2025-03-28,1
4658,594087,594087,10000,2025-12-14,1
4659,377159,377159,10000,2025-06-28,1
4660,535849,535849,10000,2025-06-28,1
4661,328813,328813,10000,2025-10-21,1
4662,870663,870663,10000,2025-07-14,1
4663,170117,170117,10000,2025-11-21,1
4664,660277,660277,10000,2025-05-21,1
4665,167070,167070,10000,2025-03-21,1
4666,158607,158607,10000,2025-08-07,1
4667,969128,969128,10000,2025-10-21,1
4668,876461,876461,10000,2025-01-20,1
4669,294440,294440,10000,2025-07-14,1
4670,765865,765865,10000,2025-02-13,1
4671,31417,31417,10000,2025-02-13,1
4672,156077,156077,10000,2025-09-21,1
4673,976415,976415,10000,2025-02-27,1
4674,88354,88354,10000,2025-10-07,1
4675,312764,312764,10000,2025-09-07,1
4676,82390,82390,10000,2025-08-28,1
4677,898452,898452,10000,2025-11-07,1
4678,269801,269801,10000,2025-03-07,1
4679,796591,796591,10000,2025-08-14,1
4680,527116,527116,10000,2025-01-20,1
4681,954758,954758,10000,2025-06-28,1
4682,455336,455336,10000,2025-07-14,1
4683,745226,745226,10000,2025-10-21,1
4684,196049,196049,10000,2025-08-07,1
4685,519419,519419,10000,2025-05-21,1
4686,938262,938262,10000,2025-08-14,1
4687,183088,183088,10000,2025-04-21,1
4688,368273,368273,10000,2025-02-27,1
4689,768384,768384,10000,2025-08-28,1
4690,806557,806557,10000,2025-02-06,1
4691,527366,527366,10000,2025-12-21,1
4692,529600,529600,10000,2025-10-07,1
4693,178234,178234,10000,2025-03-28,1
